RANK,NAME,SYMBOL,PRICE($),VOLUME,MARKETCAP,EventProcessedDate
20,Litecoin,ltc,95.1445,154474256,6833243468.0,2023-02-14
21,Lido DAO Token,ldo,2.55603,133715327,2118125812.0,2023-02-14
22,Mina,mina,1.01181,116705435,848568119.0,2023-02-14
23,Render Token,rndr,1.72113,110127328,476477836.0,2023-02-14
24,Avalanche,avax,18.119,100270132,5669324528.0,2023-02-14
25,dYdX,dydx,2.63023,97472616,368039162.0,2023-02-14
26,Curve,crv,1.07365,96296763,781664215.0,2023-02-14
27,Gala,gala,0.0438715,95653815,330901083.0,2023-02-14
28,Magic,magic,1.65253,92517190,342068920.0,2023-02-14
29,Hooked Protocol,hook,2.61433,90978546,130716780.0,2023-02-14
30,ChainLink,link,6.79721,80919890,3341512018.0,2023-02-14
31,The Sandbox,sand,0.713504,80469746,1121599101.0,2023-02-14
32,Polkadot,dot,6.2244,76995257,7353850817.0,2023-02-14
33,TRON,trx,0.0667662,75536441,6146122529.0,2023-02-14
34,Hedera,hbar,0.0863424,74363028,2199404860.0,2023-02-14
35,Oasis Network,rose,0.0803569,71446463,404143749.0,2023-02-14
36,Cosmos,atom,13.4139,68238119,3883035838.0,2023-02-14
37,Multi Collateral DAI,dai,0.999943,64388730,5195054449.0,2023-02-14
38,Blur,blur,0.624594,61390576,0.0,2023-02-14
39,NEAR Protocol,near,2.2401,60492660,1874610270.0,2023-02-14
40,Terra Classic,luna,0.000169476,59036913,1007657280.0,2023-02-14
41,TerraClassicUSD,ust,0.03045,58625674,298394723.0,2023-02-14
42,Aave,aave,82.5781,57763512,1168530955.0,2023-02-14
43,Highstreet,high,3.26499,56607319,100047956.0,2023-02-14
44,Filecoin,fil,5.07449,52516541,1976587155.0,2023-02-14
45,USDD,usdd,0.986843,51947761,715789204.0,2023-02-14
46,Ocean Protocol,ocean,0.475198,49809076,206248870.0,2023-02-14
47,Loopring,lrc,0.413342,49359260,515020999.0,2023-02-14
48,Decentraland,mana,0.675279,48519963,1226725016.0,2023-02-14
49,JasmyCoin,jasmy,0.00657976,48147618,169280780.0,2023-02-14
50,Onyxcoin,xcn,0.0174264,46058093,374194309.0,2023-02-14
1,Tether,usdt,1.0003,19241972381,69203726325.0,2023-02-14
2,Bitcoin,btc,22216.1,13859107917,427921166236.0,2023-02-14
3,Binance USD,busd,0.999732,7428135579,21837556639.0,2023-02-14
4,Ethereum,eth,1556.84,3220190820,189075513670.0,2023-02-14
5,USD Coin,usdc,0.999876,601268559,42560096043.0,2023-02-14
6,Solana,sol,21.7346,467315666,7963896434.0,2023-02-14
7,XRP,xrp,0.379493,393365124,19124726242.0,2023-02-14
8,Polygon,matic,1.25497,392461799,11238931259.0,2023-02-14
9,Binance Coin,bnb,296.49,339931790,47612793822.0,2023-02-14
10,Fantom,ftm,0.513539,326858169,1426204239.0,2023-02-14
11,Aptos,apt,14.5994,321801345,2136077831.0,2023-02-14
12,Hashflow,hft,0.678825,239014606,118949995.0,2023-02-14
13,SingularityNET,agix,0.459318,231606166,538066328.0,2023-02-14
14,Cardano,ada,0.386278,187093580,13537130481.0,2023-02-14
15,SHIBA INU,shib,1.27001e-05,170842079,7485114937.0,2023-02-14
16,Dogecoin,doge,0.0833228,169215321,11439189386.0,2023-02-14
17,Optimism,op,2.42508,164194471,545034047.0,2023-02-14
18,The Graph,grt,0.169544,163735438,1489975829.0,2023-02-14
19,Fetch.ai,fet,0.449754,159296075,309483909.0,2023-02-14
20,Litecoin,ltc,95.1445,154475486,6833239206.0,2023-02-14
21,Lido DAO Token,ldo,2.55603,133716064,2118125812.0,2023-02-14
22,Mina,mina,1.01181,116706047,848571845.0,2023-02-14
23,Render Token,rndr,1.74053,110127879,481848426.0,2023-02-14
24,Avalanche,avax,18.1189,100270681,5669304071.0,2023-02-14
25,dYdX,dydx,2.63023,97473219,368039162.0,2023-02-14
26,Curve,crv,1.07365,96297315,781664612.0,2023-02-14
27,Gala,gala,0.0438803,95654236,330967113.0,2023-02-14
28,Magic,magic,1.65253,92517688,342068920.0,2023-02-14
29,Hooked Protocol,hook,2.6153,90979042,130765243.0,2023-02-14
30,ChainLink,link,6.79721,80920410,3341512080.0,2023-02-14
31,The Sandbox,sand,0.713523,80470250,1121628791.0,2023-02-14
32,Polkadot,dot,6.2244,76995926,7353850540.0,2023-02-14
33,TRON,trx,0.0667662,75537038,6146122529.0,2023-02-14
34,Hedera,hbar,0.0863912,74363414,2200646144.0,2023-02-14
35,Oasis Network,rose,0.0804033,71446854,404377212.0,2023-02-14
36,Cosmos,atom,13.4104,68238576,3882023052.0,2023-02-14
37,Multi Collateral DAI,dai,0.999961,64390062,5195143681.0,2023-02-14
38,Blur,blur,0.625071,61390907,0.0,2023-02-14
39,NEAR Protocol,near,2.24079,60492996,1875193470.0,2023-02-14
40,Terra Classic,luna,0.000169543,59037113,1008055114.0,2023-02-14
41,TerraClassicUSD,ust,0.03045,58625721,298394723.0,2023-02-14
42,Aave,aave,82.5781,57763892,1168530955.0,2023-02-14
43,Highstreet,high,3.26499,56607561,100047956.0,2023-02-14
44,Filecoin,fil,5.07449,52516862,1976586627.0,2023-02-14
45,USDD,usdd,0.986886,51948382,715820499.0,2023-02-14
46,Ocean Protocol,ocean,0.475198,49809345,206248870.0,2023-02-14
47,Loopring,lrc,0.413342,49359511,515021001.0,2023-02-14
48,Decentraland,mana,0.675279,48520250,1226725016.0,2023-02-14
49,JasmyCoin,jasmy,0.00657979,48147850,169281353.0,2023-02-14
50,Onyxcoin,xcn,0.0174264,46058323,374194309.0,2023-02-14
1,Tether,usdt,1.00024,19243338145,69199163126.0,2023-02-14
2,Bitcoin,btc,22216.1,13858340094,427922526886.0,2023-02-14
3,Binance USD,busd,0.999732,7429653834,21837556639.0,2023-02-14
4,Ethereum,eth,1556.84,3220111766,189075350929.0,2023-02-14
5,USD Coin,usdc,0.999876,601069823,42560096043.0,2023-02-14
6,Solana,sol,21.7414,467408016,7966366563.0,2023-02-14
7,XRP,xrp,0.379496,393168542,19124911138.0,2023-02-14
8,Polygon,matic,1.25497,392486532,11238928017.0,2023-02-14
9,Binance Coin,bnb,296.49,339919520,47612793822.0,2023-02-14
10,Fantom,ftm,0.513539,326848609,1426204238.0,2023-02-14
11,Aptos,apt,14.5994,321626956,2136077831.0,2023-02-14
12,Hashflow,hft,0.678825,238888138,118949995.0,2023-02-14
13,SingularityNET,agix,0.459288,231459926,538030837.0,2023-02-14
14,Cardano,ada,0.386355,187125354,13539848909.0,2023-02-14
15,SHIBA INU,shib,1.2691e-05,170834719,7479704178.0,2023-02-14
16,Dogecoin,doge,0.0833144,169214709,11438032268.0,2023-02-14
17,Optimism,op,2.42508,164196400,545034047.0,2023-02-14
18,The Graph,grt,0.169544,163684798,1489975829.0,2023-02-14
19,Fetch.ai,fet,0.449754,159270448,309483909.0,2023-02-14
20,Litecoin,ltc,95.1791,154483663,6835730233.0,2023-02-14
21,Lido DAO Token,ldo,2.55603,133709901,2118125812.0,2023-02-14
22,Mina,mina,1.01182,116673887,848580688.0,2023-02-14
23,Render Token,rndr,1.74354,110130141,482682163.0,2023-02-14
24,Avalanche,avax,18.1189,100271517,5669304071.0,2023-02-14
25,dYdX,dydx,2.63023,97431653,368039163.0,2023-02-14
26,Curve,crv,1.0735,96274470,781551023.0,2023-02-14
27,Gala,gala,0.0438803,95685868,330967113.0,2023-02-14
28,Magic,magic,1.65253,92484728,342068920.0,2023-02-14
29,Hooked Protocol,hook,2.61331,90963832,130665985.0,2023-02-14
30,ChainLink,link,6.7972,80918939,3341504197.0,2023-02-14
31,The Sandbox,sand,0.713523,80453967,1121628791.0,2023-02-14
32,Polkadot,dot,6.2244,76995255,7353850540.0,2023-02-14
33,TRON,trx,0.0667662,75543460,6146122529.0,2023-02-14
34,Hedera,hbar,0.0864779,74284210,2202855427.0,2023-02-14
35,Oasis Network,rose,0.0804033,71366847,404377287.0,2023-02-14
36,Cosmos,atom,13.4105,68228057,3882048112.0,2023-02-14
37,Multi Collateral DAI,dai,0.999961,64424835,5195143681.0,2023-02-14
38,Blur,blur,0.625071,61314917,0.0,2023-02-14
39,NEAR Protocol,near,2.24079,60508444,1875193470.0,2023-02-14
40,Terra Classic,luna,0.000169517,59062326,1007902103.0,2023-02-14
41,TerraClassicUSD,ust,0.03045,58705717,298394723.0,2023-02-14
42,Aave,aave,82.5781,57761378,1168530955.0,2023-02-14
43,Highstreet,high,3.26499,56598246,100047956.0,2023-02-14
44,Filecoin,fil,5.07452,52507828,1976595929.0,2023-02-14
45,USDD,usdd,0.986821,51947306,715773296.0,2023-02-14
46,Ocean Protocol,ocean,0.475198,49805319,206248892.0,2023-02-14
47,Loopring,lrc,0.413342,49358078,515021001.0,2023-02-14
48,Decentraland,mana,0.675279,48530803,1226725016.0,2023-02-14
49,JasmyCoin,jasmy,0.0065797,48145906,169279110.0,2023-02-14
50,Onyxcoin,xcn,0.0174264,46093682,374194309.0,2023-02-14
1,Tether,usdt,1.00024,19244391884,69199072082.0,2023-02-14
2,Bitcoin,btc,22220.3,13858572071,428003409696.0,2023-02-14
3,Binance USD,busd,0.999732,7428638478,21837556705.0,2023-02-14
4,Ethereum,eth,1557.47,3220112157,189151832279.0,2023-02-14
5,USD Coin,usdc,0.999876,601240454,42560096826.0,2023-02-14
6,Solana,sol,21.7497,467301805,7969440326.0,2023-02-14
7,XRP,xrp,0.379492,393352737,19124717140.0,2023-02-14
8,Polygon,matic,1.25561,392450737,11244578792.0,2023-02-14
9,Binance Coin,bnb,296.49,339930513,47612793822.0,2023-02-14
10,Fantom,ftm,0.513293,326845349,1425522508.0,2023-02-14
11,Aptos,apt,14.5994,321787344,2136081638.0,2023-02-14
12,Hashflow,hft,0.678823,239006962,118949711.0,2023-02-14
13,SingularityNET,agix,0.459077,231605844,537783396.0,2023-02-14
14,Cardano,ada,0.386464,187089445,13543642932.0,2023-02-14
15,SHIBA INU,shib,1.27e-05,170835273,7485054903.0,2023-02-14
16,Dogecoin,doge,0.0833064,169210111,11436934316.0,2023-02-14
17,Optimism,op,2.42508,164188237,545034047.0,2023-02-14
18,The Graph,grt,0.169475,163729895,1489374103.0,2023-02-14
19,Fetch.ai,fet,0.449656,159291867,309416719.0,2023-02-14
20,Litecoin,ltc,95.1441,154470816,6833213654.0,2023-02-14
21,Lido DAO Token,ldo,2.55603,133709896,2118127544.0,2023-02-14
22,Mina,mina,1.01263,116701071,849253284.0,2023-02-14
23,Render Token,rndr,1.74124,110122795,482046924.0,2023-02-14
24,Avalanche,avax,18.1189,100267634,5669303623.0,2023-02-14
25,dYdX,dydx,2.63023,97467879,368039163.0,2023-02-14
26,Curve,crv,1.07242,96293069,780768379.0,2023-02-14
27,Gala,gala,0.0438803,95651122,330967113.0,2023-02-14
28,Magic,magic,1.65243,92513218,342048661.0,2023-02-14
29,Hooked Protocol,hook,2.61427,90975406,130713516.0,2023-02-14
30,ChainLink,link,6.79891,80918221,3342344926.0,2023-02-14
31,The Sandbox,sand,0.713509,80467518,1121606632.0,2023-02-14
32,Polkadot,dot,6.22498,76993319,7354535869.0,2023-02-14
33,TRON,trx,0.0668267,75534760,6151693394.0,2023-02-14
34,Hedera,hbar,0.0866249,74360705,2206598999.0,2023-02-14
35,Oasis Network,rose,0.0804219,71444325,404470816.0,2023-02-14
36,Cosmos,atom,13.4105,68236509,3882048112.0,2023-02-14
37,Multi Collateral DAI,dai,0.999935,64391351,5195009199.0,2023-02-14
38,Blur,blur,0.623801,61387236,0.0,2023-02-14
39,NEAR Protocol,near,2.2401,60490432,1874610016.0,2023-02-14
40,Terra Classic,luna,0.000168534,59034949,1002057135.0,2023-02-14
41,TerraClassicUSD,ust,0.03045,58625335,298394723.0,2023-02-14
42,Aave,aave,82.5962,57762139,1168786787.0,2023-02-14
43,Highstreet,high,3.26299,56605640,99986778.0,2023-02-14
44,Filecoin,fil,5.07714,52514528,1977617103.0,2023-02-14
45,USDD,usdd,0.986844,51954829,715789734.0,2023-02-14
46,Ocean Protocol,ocean,0.475198,49807158,206248789.0,2023-02-14
47,Loopring,lrc,0.413342,49358171,515021003.0,2023-02-14
48,Decentraland,mana,0.675279,48518683,1226725041.0,2023-02-14
49,JasmyCoin,jasmy,0.00657,48146015,169029457.0,2023-02-14
50,Onyxcoin,xcn,0.0174264,46055732,374194309.0,2023-02-14
1,Tether,usdt,1.00023,19247251993,69198669717.0,2023-02-14
2,Bitcoin,btc,22224.6,13858578938,428086140672.0,2023-02-14
3,Binance USD,busd,0.999732,7430035345,21837556701.0,2023-02-14
4,Ethereum,eth,1557.58,3220143793,189165359028.0,2023-02-14
5,USD Coin,usdc,0.999876,601300453,42560096639.0,2023-02-14
6,Solana,sol,21.7641,467303749,7974684843.0,2023-02-14
7,XRP,xrp,0.379578,393356394,19129014009.0,2023-02-14
8,Polygon,matic,1.25581,392453374,11246384734.0,2023-02-14
9,Binance Coin,bnb,296.482,339934747,47611523717.0,2023-02-14
10,Fantom,ftm,0.513281,326846907,1425487529.0,2023-02-14
11,Aptos,apt,14.6081,321787428,2137345389.0,2023-02-14
12,Hashflow,hft,0.678823,239008301,118949711.0,2023-02-14
13,SingularityNET,agix,0.459342,231615665,538094477.0,2023-02-14
14,Cardano,ada,0.38647,187091053,13543860365.0,2023-02-14
15,SHIBA INU,shib,1.27003e-05,170836165,7485188402.0,2023-02-14
16,Dogecoin,doge,0.0833544,169210814,11443521894.0,2023-02-14
17,Optimism,op,2.42514,164188216,545046870.0,2023-02-14
18,The Graph,grt,0.169475,163730628,1489374108.0,2023-02-14
19,Fetch.ai,fet,0.449657,159292612,309417563.0,2023-02-14
20,Litecoin,ltc,95.1507,154472387,6833686152.0,2023-02-14
21,Lido DAO Token,ldo,2.55606,133710352,2118153588.0,2023-02-14
22,Mina,mina,1.01263,116701085,849253284.0,2023-02-14
23,Render Token,rndr,1.74095,110123536,481966103.0,2023-02-14
24,Avalanche,avax,18.119,100267951,5669350007.0,2023-02-14
25,dYdX,dydx,2.63023,97467819,368039164.0,2023-02-14
26,Curve,crv,1.07251,96293360,780828252.0,2023-02-14
27,Gala,gala,0.043924,95651239,331297329.0,2023-02-14
28,Magic,magic,1.65243,92513163,342048661.0,2023-02-14
29,Hooked Protocol,hook,2.61664,90975621,130832011.0,2023-02-14
30,ChainLink,link,6.79805,80920030,3341925618.0,2023-02-14
31,The Sandbox,sand,0.71394,80468829,1122283154.0,2023-02-14
32,Polkadot,dot,6.22638,76994006,7356188073.0,2023-02-14
33,TRON,trx,0.0668267,75535422,6151693394.0,2023-02-14
34,Hedera,hbar,0.0866257,74360878,2206620152.0,2023-02-14
35,Oasis Network,rose,0.0804127,71444551,404424293.0,2023-02-14
36,Cosmos,atom,13.4134,68236934,3882915010.0,2023-02-14
37,Multi Collateral DAI,dai,0.999926,64397908,5194965353.0,2023-02-14
38,Blur,blur,0.623801,61386937,0.0,2023-02-14
39,NEAR Protocol,near,2.24149,60490486,1875776599.0,2023-02-14
40,Terra Classic,luna,0.000169522,59034903,1007932109.0,2023-02-14
41,TerraClassicUSD,ust,0.03045,58625322,298394723.0,2023-02-14
42,Aave,aave,82.5962,57762541,1168786787.0,2023-02-14
43,Highstreet,high,3.26299,56607535,99986778.0,2023-02-14
44,Filecoin,fil,5.07714,52514621,1977617895.0,2023-02-14
45,USDD,usdd,0.986836,51961020,715784407.0,2023-02-14
46,Ocean Protocol,ocean,0.47519,49808038,206245448.0,2023-02-14
47,Loopring,lrc,0.413321,49358883,514994763.0,2023-02-14
48,Decentraland,mana,0.67528,48519001,1226727306.0,2023-02-14
49,JasmyCoin,jasmy,0.00657,48146022,169029457.0,2023-02-14
50,Onyxcoin,xcn,0.0174175,46056119,374003949.0,2023-02-14
1,Tether,usdt,1.00024,19247885768,69199043717.0,2023-02-14
2,Bitcoin,btc,22223.8,13858679517,428069866414.0,2023-02-14
3,Binance USD,busd,0.999732,7430077717,21837556733.0,2023-02-14
4,Ethereum,eth,1557.69,3220149113,189179018642.0,2023-02-14
5,USD Coin,usdc,0.999876,601308708,42560096545.0,2023-02-14
6,Solana,sol,21.759,467304602,7972844709.0,2023-02-14
7,XRP,xrp,0.379582,393357008,19129216301.0,2023-02-14
8,Polygon,matic,1.25588,392454056,11247024620.0,2023-02-14
9,Binance Coin,bnb,296.482,339937536,47611522786.0,2023-02-14
10,Fantom,ftm,0.513908,326847762,1427230001.0,2023-02-14
11,Aptos,apt,14.6081,321788383,2137345361.0,2023-02-14
12,Hashflow,hft,0.679857,239008679,119130888.0,2023-02-14
13,SingularityNET,agix,0.459345,231615365,538097386.0,2023-02-14
14,Cardano,ada,0.386647,187091303,13550064000.0,2023-02-14
15,SHIBA INU,shib,1.26912e-05,170836694,7479836427.0,2023-02-14
16,Dogecoin,doge,0.0833544,169210962,11443521894.0,2023-02-14
17,Optimism,op,2.42514,164188814,545046829.0,2023-02-14
18,The Graph,grt,0.169477,163731029,1489392777.0,2023-02-14
19,Fetch.ai,fet,0.449611,159292857,309385377.0,2023-02-14
20,Litecoin,ltc,95.1294,154472581,6832156186.0,2023-02-14
21,Lido DAO Token,ldo,2.55606,133710778,2118153155.0,2023-02-14
22,Mina,mina,1.01262,116701430,849244530.0,2023-02-14
23,Render Token,rndr,1.74096,110123910,481967008.0,2023-02-14
24,Avalanche,avax,18.1191,100268161,5669370138.0,2023-02-14
25,dYdX,dydx,2.63023,97468199,368039153.0,2023-02-14
26,Curve,crv,1.07251,96293680,780828281.0,2023-02-14
27,Gala,gala,0.043924,95651468,331297329.0,2023-02-14
28,Magic,magic,1.65243,92513480,342048661.0,2023-02-14
29,Hooked Protocol,hook,2.61456,90975844,130728313.0,2023-02-14
30,ChainLink,link,6.79807,80920232,3341932451.0,2023-02-14
31,The Sandbox,sand,0.714107,80468962,1122545955.0,2023-02-14
32,Polkadot,dot,6.2258,76994155,7355502731.0,2023-02-14
33,TRON,trx,0.0668267,75535691,6151693503.0,2023-02-14
34,Hedera,hbar,0.0866298,74361059,2206725149.0,2023-02-14
35,Oasis Network,rose,0.0804034,71444759,404377653.0,2023-02-14
36,Cosmos,atom,13.4134,68237083,3882914958.0,2023-02-14
37,Multi Collateral DAI,dai,0.999926,64397889,5194965353.0,2023-02-14
38,Blur,blur,0.623801,61387231,0.0,2023-02-14
39,NEAR Protocol,near,2.24149,60490664,1875776599.0,2023-02-14
40,Terra Classic,luna,0.000169522,59035075,1007932109.0,2023-02-14
41,TerraClassicUSD,ust,0.03045,58625351,298394723.0,2023-02-14
42,Aave,aave,82.5955,57762675,1168776877.0,2023-02-14
43,Highstreet,high,3.26299,56607662,99986778.0,2023-02-14
44,Filecoin,fil,5.07714,52514777,1977617895.0,2023-02-14
45,USDD,usdd,0.986795,51961564,715754546.0,2023-02-14
46,Ocean Protocol,ocean,0.47519,49808195,206245604.0,2023-02-14
47,Loopring,lrc,0.413972,49358993,515805897.0,2023-02-14
48,Decentraland,mana,0.675281,48519104,1226728619.0,2023-02-14
49,JasmyCoin,jasmy,0.00657979,48146173,169281353.0,2023-02-14
50,Onyxcoin,xcn,0.0174264,46056325,374194184.0,2023-02-14
1,Tether,usdt,1.0003,19246242944,69203710137.0,2023-02-14
2,Bitcoin,btc,22219.9,13859250257,427994846112.0,2023-02-14
3,Binance USD,busd,0.999732,7429330428,21837556777.0,2023-02-14
4,Ethereum,eth,1557.6,3220224611,189167335594.0,2023-02-14
5,USD Coin,usdc,0.999876,601324456,42560096073.0,2023-02-14
6,Solana,sol,21.752,467318556,7970272662.0,2023-02-14
7,XRP,xrp,0.379581,393368131,19129187087.0,2023-02-14
8,Polygon,matic,1.25543,392465329,11243052628.0,2023-02-14
9,Binance Coin,bnb,296.482,339945994,47611522898.0,2023-02-14
10,Fantom,ftm,0.513944,326861239,1427329206.0,2023-02-14
11,Aptos,apt,14.6081,321802544,2137345361.0,2023-02-14
12,Hashflow,hft,0.68143,239016607,119406535.0,2023-02-14
13,SingularityNET,agix,0.459234,231616087,537967695.0,2023-02-14
14,Cardano,ada,0.386571,187095511,13547395994.0,2023-02-14
15,SHIBA INU,shib,1.26912e-05,170843323,7479836373.0,2023-02-14
16,Dogecoin,doge,0.0833472,169216108,11442541293.0,2023-02-14
17,Optimism,op,2.42294,164195614,544551876.0,2023-02-14
18,The Graph,grt,0.169121,163736606,1486261308.0,2023-02-14
19,Fetch.ai,fet,0.449611,159297256,309385394.0,2023-02-14
20,Litecoin,ltc,95.1174,154477411,6831297861.0,2023-02-14
21,Lido DAO Token,ldo,2.55605,133716993,2118147644.0,2023-02-14
22,Mina,mina,1.01422,116706405,850589643.0,2023-02-14
23,Render Token,rndr,1.73969,110129024,481616194.0,2023-02-14
24,Avalanche,avax,18.119,100271227,5669346662.0,2023-02-14
25,dYdX,dydx,2.63023,97473592,368039153.0,2023-02-14
26,Curve,crv,1.07259,96298033,780888153.0,2023-02-14
27,Gala,gala,0.0438978,95654639,331099194.0,2023-02-14
28,Magic,magic,1.65243,92517994,342048661.0,2023-02-14
29,Hooked Protocol,hook,2.61331,90979542,130665572.0,2023-02-14
30,ChainLink,link,6.80088,80922728,3343315659.0,2023-02-14
31,The Sandbox,sand,0.714107,80471795,1122545999.0,2023-02-14
32,Polkadot,dot,6.22629,76996855,7356076988.0,2023-02-14
33,TRON,trx,0.0668267,75538622,6151693531.0,2023-02-14
34,Hedera,hbar,0.086543,74363857,2204513942.0,2023-02-14
35,Oasis Network,rose,0.0804034,71447532,404377770.0,2023-02-14
36,Cosmos,atom,13.4134,68239229,3882914993.0,2023-02-14
37,Multi Collateral DAI,dai,0.999952,64397095,5195096732.0,2023-02-14
38,Blur,blur,0.623166,61390895,0.0,2023-02-14
39,NEAR Protocol,near,2.2415,60493288,1875780960.0,2023-02-14
40,Terra Classic,luna,0.000169522,59037250,1007932105.0,2023-02-14
41,TerraClassicUSD,ust,0.03045,58625724,298394723.0,2023-02-14
42,Aave,aave,82.594,57764631,1168755057.0,2023-02-14
43,Highstreet,high,3.26499,56609638,100047956.0,2023-02-14
44,Filecoin,fil,5.07714,52517175,1977617856.0,2023-02-14
45,USDD,usdd,0.986873,51958605,715810639.0,2023-02-14
46,Ocean Protocol,ocean,0.475198,49810417,206249049.0,2023-02-14
47,Loopring,lrc,0.413972,49360502,515805846.0,2023-02-14
48,Decentraland,mana,0.67528,48520700,1226727299.0,2023-02-14
49,JasmyCoin,jasmy,0.00657,48148097,169029457.0,2023-02-14
50,Onyxcoin,xcn,0.0174264,46058931,374194184.0,2023-02-14
1,Tether,usdt,1.00024,19255195411,69199044409.0,2023-02-14
2,Bitcoin,btc,22221.7,13858442491,428029602025.0,2023-02-14
3,Binance USD,busd,0.999732,7437704837,21837556777.0,2023-02-14
4,Ethereum,eth,1557.59,3220020913,189166269766.0,2023-02-14
5,USD Coin,usdc,0.999876,601044213,42560094609.0,2023-02-14
6,Solana,sol,21.752,467188206,7970272662.0,2023-02-14
7,XRP,xrp,0.379581,393394450,19129187072.0,2023-02-14
8,Polygon,matic,1.25551,392478201,11243703825.0,2023-02-14
9,Binance Coin,bnb,296.572,339688913,47625984933.0,2023-02-14
10,Fantom,ftm,0.513944,326803756,1427329147.0,2023-02-14
11,Aptos,apt,14.6081,321761142,2137345361.0,2023-02-14
12,Hashflow,hft,0.681428,239123226,119406174.0,2023-02-14
13,SingularityNET,agix,0.459203,231735954,537931426.0,2023-02-14
14,Cardano,ada,0.386649,187038823,13550123765.0,2023-02-14
15,SHIBA INU,shib,1.27003e-05,170845134,7485218253.0,2023-02-14
16,Dogecoin,doge,0.0833472,169187015,11442541256.0,2023-02-14
17,Optimism,op,2.42294,164184092,544551876.0,2023-02-14
18,The Graph,grt,0.169121,163720900,1486261308.0,2023-02-14
19,Fetch.ai,fet,0.449611,159290329,309385394.0,2023-02-14
20,Litecoin,ltc,95.0893,154519415,6829278321.0,2023-02-14
21,Lido DAO Token,ldo,2.55606,133705871,2118154664.0,2023-02-14
22,Mina,mina,1.01422,116734971,850589656.0,2023-02-14
23,Render Token,rndr,1.7388,110125770,481370729.0,2023-02-14
24,Avalanche,avax,18.119,100234579,5669343733.0,2023-02-14
